鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
南屯區,房地(土地+建物)+車位,臺中市南屯區文心南路271~300號,26.84,商,,,1071101,土地1建物1車位2,十三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031125.0,315.18,4,2,3,有,有,23280000,73863.0,坡道平面,53.92,0,,RPSOMLOJJHOFFCB77CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福順路121~150號,14.56,住,,,1071101,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860728.0,120.09,1,1,1,有,有,4313648,35920.0,坡道平面,41.89,0,,RPOQMLRJJHOFFCB87CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文心一路361~390號,10.98,住,,,1071201,土地1建物1車位2,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871113.0,141.59,3,2,2,有,有,8680000,63149.0,坡道機械,23.14,1200000,,RPOOMLRLKINFFCB97CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十二街361~390號,40.1,住,,,1071101,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020913.0,335.91,3,2,2,有,有,32000000,96705.0,坡道平面,44.3,3800000,,RPUPMLRLKINFFCB68CA
北區,房地(土地+建物),臺中市北區五常街361~390號,2.86,商,,,1071201,土地1建物1車位0,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971128.0,30.130000000000006,1,1,1,有,有,2780000,92267.0,,0.0,0,,RPQPMLOKJHOFFBB67CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段121~150號,8.74,住,,,1071101,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960829.0,92.36,2,2,1,有,有,6800000,73625.0,坡道機械,12.23,0,,RPOQMLOJJHOFFBB47CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德九路361~390號,19.18,住,,,1071201,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000704.0,182.17,3,2,2,有,有,14300000,86910.0,坡道平面,31.44,1200000,含增建或未登記建物。,RPWNMLTLKINFFBB78CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路二段331~360號,15.02,住,,,1071101,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821214.0,124.18,3,2,2,有,有,5650000,45498.0,坡道機械,0.0,0,,RPSOMLNJJHOFFBB57CA
中區,房地(土地+建物),臺中市中區民權路151~180號,1.93,商,,,1071201,土地2建物1車位0,十六層,二十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,860131.0,37.39,1,1,1,有,有,1730000,46269.0,,0.0,0,,RPXOMLLKJHOFFAB87CA
南區,房地(土地+建物)+車位,臺中市南區崇倫北街1~30號,17.86,住,,,1071201,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870123.0,177.04,4,2,2,有,有,9000000,50836.0,坡道平面,0.0,0,,RPTQMLSLKINFFAB58CA
西區,房地(土地+建物),臺中市西區三民路一段31~60號,4.71,住,,,1071101,土地2建物1車位0,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840113.0,57.78999999999999,2,1,1,有,有,2830000,48970.0,,0.0,0,,RPXNMLQLKINFFAB48CA
北區,房地(土地+建物)+車位,臺中市北區文心路四段181~210號,7.29,住,,,1071101,土地1建物1車位1,六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,841208.0,106.5,3,2,2,有,有,6798000,63831.0,坡道機械,0.0,0,,RPTOMLRLKINFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區中清路二段451~480號,15.2,住,,,1071101,土地1建物1車位1,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,811020.0,166.37,4,2,2,有,有,7800000,46883.0,坡道平面,0.0,0,,RPSRMLMJJHOFFBB77CA
北區,房地(土地+建物)+車位,臺中市北區崇德路一段241~270號,12.84,住,,,1071201,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900907.0,115.83,3,2,2,有,有,7300000,63023.0,坡道機械,8.28,0,,RPOQMLNJJHOFFBB37CA
北屯區,房地(土地+建物)+車位,臺中市北屯區瀋陽路三段1~30號,12.45,商,,,1071101,土地1建物1車位2,二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990909.0,159.44,3,2,2,有,有,10500000,65855.0,坡道機械,28.58,0,,RPOPMLLKJHOFFBB17CA
南屯區,房地(土地+建物)+車位,臺中市南屯區惠文路301~330號,38.07,住,,,1071101,土地1建物1車位2,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030129.0,301.24,3,2,3,有,有,32500000,118856.0,坡道平面,53.04,3000000,,RPTOMLQLKINFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段1~30號,8.13,商,,,1071201,土地1建物1車位1,四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980813.0,105.53,2,2,1,有,有,7080000,70257.0,坡道機械,18.99,1000000,,RPQNMLLMKINFFCB57CA
南屯區,房地(土地+建物)+車位,臺中市南屯區向上路三段61~90號,9.21,住,,,1071201,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840112.0,111.15,3,2,2,有,有,6300000,56680.0,坡道機械,0.0,0,,RPSQMLSLKINFFCB68CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福順路331~360號,15.54,住,,,1071101,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,800823.0,169.35,3,1,2,有,有,8000000,47239.0,坡道平面,0.0,0,,RPSPMLRJJHOFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路121~150號,7.11,住,,,1071201,土地1建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991119.0,84.67,2,2,1,有,有,6700000,79131.0,坡道機械,13.89,0,,RPVPMLLKJHOFFCB97CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海路二段451~480號,38.91,住,,,1071101,土地2建物1車位3,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021220.0,318.14,4,2,3,有,有,21000000,70182.0,坡道機械,48.84,2100000,含增建或未登記建物。,RPSNMLMKJHOFFCB57CA
南屯區,房地(土地+建物),臺中市南屯區文心一路361~390號,12.99,住,,,1071101,土地1建物1車位0,十一層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871113.0,168.07,4,2,2,有,有,10670000,63485.0,,0.0,0,,RPUNMLKLJHOFFCB67CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大業路541~570號,10.08,住,,,1071201,土地1建物1車位1,十二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,871113.0,130.43,3,2,2,有,有,8580000,65782.0,坡道機械,11.57,0,,RPVNMLKLJHOFFCB77CA
豐原區,房地(土地+建物),臺中市豐原區中正路695巷1~30號,10.17,住,,,1071201,土地1建物1車位0,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820208.0,97.78,3,2,2,有,有,2860000,29249.0,,0.0,0,,RPTRMLSLKINFFDB98CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路121~150號,20.01,住,,,1071101,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960426.0,186.62,3,2,2,有,有,12500000,66981.0,坡道平面,26.45,0,,RPRPMLTKJHOFFCB38CA
西屯區,房地(土地+建物),臺中市西屯區漢口路二段121~150號,8.65,住,,,1071201,土地1建物1車位0,十五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860122.0,123.85,3,2,2,有,無,7300000,58942.0,,0.0,0,,RPSPMLOKJHOFFCB97CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路241~270號,10.21,其他,,,1071001,土地1建物1車位1,十三層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951113.0,141.98000000000005,3,2,2,有,有,13200000,92971.0,坡道平面,32.11,0,,RPPNMLPKJHOFFCB57CA
西屯區,房地(土地+建物)+車位,臺中市西屯區大安街1~30號,26.47,住,,,1071201,土地1建物1車位2,十二層，十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830707.0,281.68,4,2,2,有,有,15080000,53536.0,坡道平面,0.0,0,,RPQOMLOJJHOFFCB57CA
南屯區,房地(土地+建物)+車位,臺中市南屯區黎明東街61~90號,17.0,住,,,1071201,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950222.0,172.87,4,2,2,有,有,12880000,74507.0,坡道平面,0.0,0,,RPPNMLPJJHOFFCB47CA
北屯區,房地(土地+建物),臺中市北屯區敦化路一段406巷1~30號,7.68,住,,,1071101,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840807.0,114.94,3,2,2,有,有,5480000,47677.0,,0.0,0,,RPVQMLQKJHOFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松安街301~330號,15.46,住,,,1071201,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821214.0,134.83,3,2,2,有,有,5000000,37084.0,坡道機械,0.0,0,,RPROMLNLJHOFFBB67CA
北屯區,房地(土地+建物),臺中市北屯區東光路724巷1~30號,9.54,住,,,1071101,土地2建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830512.0,76.88,2,2,1,有,有,3800000,49428.0,,0.0,0,,RPPPMLTJJHOFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹五路二段151~180號,21.96,住,,,1071101,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020927.0,202.29,4,2,2,有,有,10700000,52894.0,坡道機械,35.92,0,,RPOQMLSJJHOFFBB87CA
西區,房地(土地+建物)+車位,臺中市西區美村路一段31~60號,4.44,商,,,1071201,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870507.0,66.05,0,0,0,無,有,3050000,46177.0,坡道平面,25.92,0,,RPVOMLKKJHOFFAB57CA
西區,房地(土地+建物)+車位,臺中市西區三民路一段31~60號,8.02,住,,,1071201,土地2建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840113.0,97.41,3,2,1,有,有,4300000,44143.0,坡道機械,0.0,0,,RPRPMLNJJHOFFAB47CA
南區,房地(土地+建物)+車位,臺中市南區文心南路901~930號,9.45,住,,,1071101,土地1建物1車位1,十二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860204.0,127.52,3,2,2,有,有,5880000,46110.0,坡道機械,0.0,0,,RPRPMLMJJHOFFAB37CA
北屯區,房地(土地+建物)+車位,臺中市北屯區東光路811~840號,10.32,住,,,1071101,土地1建物3車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,810918.0,126.28,3,2,2,有,有,5680000,44979.0,坡道機械,0.0,0,,RPUOMLSJJHOFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區東光路724巷1~30號,13.32,住,,,1071201,土地2建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830512.0,127.73,3,2,2,有,有,5650000,44234.0,坡道平面,0.0,0,,RPWOMLSJJHOFFBB48CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福安路55巷1~30號,27.11,住,,,1071101,土地1建物1車位2,十一層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,861023.0,295.17,4,2,2,有,有,12950000,43873.0,坡道平面,0.0,0,,RPRRMLSLKINFFCB68CA
西屯區,房地(土地+建物)+車位,臺中市西屯區玉門路481~510號,16.77,住,,,1071101,土地1建物1車位1,三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970630.0,204.96,3,1,2,有,有,15500000,75625.0,坡道平面,0.0,0,,RPXNMLNLJHOFFCB28CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕誠路2131~2160號,24.64,住,,,1071128,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940118.0,152.14,3,2,2,有,有,9900000,65072.0,坡道平面,26.04,0,,RPQNMLNLKINFFAE77CA
鼓山區,房地(土地+建物),高雄市鼓山區明倫路121~150號,6.05,商,,,1071129,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920826.0,65.97,2,2,1,有,有,4000000,60634.0,,0.0,0,,RPTNMLQLKINFFAE38CA
鼓山區,房地(土地+建物),高雄市鼓山區美術北三路31~60號,7.63,商,,,1071130,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950126.0,76.24,2,2,1,有,有,5100000,66894.0,,0.0,0,,RPTNMLSLKINFFAE58CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區昌盛路301~330號,11.62,商,,,1071129,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951101.0,143.57,3,2,2,有,有,9070000,63175.0,坡道平面,0.0,0,,RPOOMLLKJHOFFAE27CA
苓雅區,房地(土地+建物),高雄市苓雅區新光路62巷1~30號,5.16,商,,,1071024,土地1建物1車位0,二十三層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860421.0,120.61,3,2,2,有,有,3750000,31092.0,,0.0,0,,RPVNMLOLKINFFBE48CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區新光路62巷1~30號,5.59,商,,,1071202,土地1建物1車位1,八層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860421.0,144.91,3,2,2,有,有,7250000,51432.0,坡道平面,14.64,550000,,RPRNMLMLKINFFBE87CA
前鎮區,房地(土地+建物),高雄市前鎮區翠亨北路301~330號,21.26,住,,,1071217,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030207.0,189.78,3,2,2,有,無,10550000,55591.0,,0.0,0,包含2個停車位,RPVNMLMLKINFFCE38CA
前鎮區,房地(土地+建物),高雄市前鎮區中華五路1007巷1~30號,24.21,住,,,1071127,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,910619.0,142.17,3,2,2,有,有,6500000,45720.0,,0.0,0,,RPPNMLOLKINFFCE97CA
前鎮區,房地(土地+建物),高雄市前鎮區中華五路1007巷1~30號,24.21,住,,,1071204,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,910619.0,142.67000000000004,3,2,2,有,有,6520000,45700.0,,0.0,0,,RPPNMLLJJHOFFCE37CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區萬和街1~30號,15.51,住,,,1071011,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020520.0,147.95,3,2,2,有,有,6755800,45663.0,坡道平面,24.81,0,親友、員工或其他特殊關係間之交易。;,RPOOMLPKJHOFFCE87CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎華路211~240號,12.26,商,,,1071205,土地1建物1車位1,十八層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951207.0,139.79,3,2,2,有,有,6500000,46498.0,坡道平面,0.0,0,,RPROMLOLKINFFDE38CA
三民區,房地(土地+建物),高雄市三民區鼎信街1~30號,12.02,住,,,1071129,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831026.0,101.45,3,2,2,有,有,4280000,42188.0,,0.0,0,,RPRNMLPLKINFFDE38CA
三民區,房地(土地+建物),高雄市三民區裕誠路61~90號,12.78,住,,,1071123,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860709.0,124.04,3,2,2,有,有,5120000,41277.0,,0.0,0,,RPPNMLLJJHOFFDE47CA
三民區,房地(土地+建物)+車位,高雄市三民區裕誠路61~90號,14.21,住,,,1071126,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860709.0,138.31,3,2,2,有,無,6400000,46273.0,坡道平面,0.0,0,,RPVOMLRJJHOFFDE78CA
左營區,房地(土地+建物),高雄市左營區重上街1~30號,8.33,商,,,1071128,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,930722.0,86.29,2,1,1,有,有,4450000,51570.0,,0.0,0,,RPUPMLPLKINFFEE98CA
左營區,房地(土地+建物)+車位,高雄市左營區榮德街421~450號,10.04,住,,,1071121,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960808.0,103.49,3,2,2,有,有,5550000,53628.0,坡道機械,6.04,0,含增建或未登記建物。,RPQQMLPLKINFFEE68CA
左營區,房地(土地+建物),高雄市左營區榮德街421~450號,10.04,住,,,1071127,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960808.0,97.45,3,1,2,有,有,4700000,48230.0,,0.0,0,含增建或未登記建物。,RPOPMLQLKINFFEE48CA
左營區,房地(土地+建物)+車位,高雄市左營區民族一路1021~1050號,13.66,住,,,1071126,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950830.0,125.9,3,2,2,有,有,6500000,51628.0,坡道機械,0.0,0,,RPQNMLSLKINFFEE68CA
左營區,房地(土地+建物),高雄市左營區民族一路961~990號,15.15,住,,,1071130,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850712.0,171.01,4,2,2,有,有,6050000,35378.0,,0.0,0,,RPUNMLMJJHOFFEE18CA
左營區,房地(土地+建物)+車位,高雄市左營區德威街61~90號,26.55,住,,,1071202,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790417.0,202.79,4,2,2,有,有,8600000,42408.0,坡道機械,0.0,0,,RPQOMLOJJHOFFEE08CA
左營區,房地(土地+建物)+車位,高雄市左營區介壽路221巷1~30號,14.89,住,,,1071121,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960402.0,134.43,3,2,2,有,有,5600000,41657.0,坡道平面,0.0,0,,RPVNMLRJJHOFFEE78CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北文街91~120號,19.55,住,,,1071128,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830517.0,140.12,3,2,2,有,有,4980000,35541.0,坡道平面,0.0,0,,RPTNMLOLKINFFGE78CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區五甲一路610巷1~30號,7.45,住,,,1071129,土地1建物1車位1,九層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851203.0,117.37,3,1,2,有,有,5050000,43026.0,坡道機械,0.0,0,,RPUOMLMJJHOFFGE48CA
鳳山區,房地(土地+建物),高雄市鳳山區漢慶街121~150號,8.65,住,,,1071206,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,891020.0,86.28,2,2,1,有,有,3460000,40102.0,,0.0,0,,RPVNMLSJJHOFFGE09CA
鳥松區,房地(土地+建物),高雄市鳥松區松埔北巷1~30號,15.22,,鄉村區,乙種建築用地,1071201,土地2建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840915.0,74.13,2,2,1,有,有,2100000,28329.0,,0.0,0,,RPPNMLRLKINFFIE88CA
大寮區,房地(土地+建物),高雄市大寮區長泰街1~30號,14.44,商,,,1071130,土地3建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880305.0,137.45,3,1,2,有,無,3300000,24009.0,,0.0,0,,RPVNMLLKJHOFFLE98CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍水里中華一路841~870號,23.87,商,,,1071013,土地2建物1車位1,五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030403.0,250.25,3,2,3,有,有,17500000,69930.0,坡道平面,0.0,0,,RPQNMLSKKINFFAE48CD
三民區,房地(土地+建物)+車位,高雄市三民區河堤路481~510號,20.6,住,,,1071016,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860709.0,197.44,4,2,2,有,有,9700000,46101.0,坡道平面,19.57,1500000,總價含土地價格6001390元，建物價格3698610元(車位價格含在上述總價範圍內),RPOOMLOKJHOFFDE97DA
